date,train_id,delay_cause,delay_minutes,lead_equipment,ptc_system,engine_type,day_of_week
2023-08-04,6253,NJT PTC MECHANICAL,8,8.0,,,MF
2023-08-04,6640,NJT PTC,13,8.0,,,MF
2023-08-04,3230,NJT PTC MECHANICAL,7,6.0,,,MF
2023-08-04,6252,NJT PTC MECHANICAL,0,8.0,,,MF
2023-08-04,6355,NJT PTC MECHANICAL,0,8.0,,,MF
2023-08-04,3234,NJT PTC MECHANICAL,15,8.0,,,MF
2023-08-05,4664,NJT PTC MECHANICAL,26,,,,SA
2023-08-05,527,NJT PTC HUMAN ERROR,15,,,,SA
2023-08-05,6924,NJT PTC HUMAN ERROR,13,,,,SA
2023-08-06,7237,NJT PTC MECHANICAL,11,8.0,,,SS
2023-08-07,5179,NJT PTC HUMAN ERROR,12,7.0,,,MF
2023-08-07,6659,NJT PTC MECHANICAL,15,9.0,,,MF
2023-08-07,3275,NJT PTC MECHANICAL,10,,,,MF
2023-08-07,64,NJT PTC MECHANICAL,31,5.0,,,MF
2023-08-07,5747,NJT PTC MECHANICAL,10,7.0,,,MF
2023-08-07,47,NJT PTC MECHANICAL,25,5.0,,,MF
2023-08-07,3276,NJT PTC MECHANICAL,33,,,,MF
2023-08-07,433,NJT PTC MECHANICAL,9,5.0,,,MF
2023-08-07,6651,NJT PTC MECHANICAL,11,9.0,,,MF
2023-08-07,337,NJT PTC MECHANICAL,11,3.0,,,MF
2023-08-07,3265,NJT PTC MECHANICAL,0,,,,MF
2023-08-07,3373,NJT PTC MECHANICAL,28,8.0,,,MF
2023-08-08,6655,NJT PTC MECHANICAL,12,9.0,,,MF
2023-08-08,6216,NJT PTC MECHANICAL,16,8.0,,,MF
2023-08-08,6219,NJT PTC MECHANICAL,11,9.0,,,MF
2023-08-08,6355,NJT PTC MECHANICAL,0,8.0,,,MF
2023-08-08,3845,NJT PTC MECHANICAL,30,9.0,,,MF
2023-08-08,3896,NJT PTC MECHANICAL,0,8.0,,,MF
2023-08-09,6640,NJT PTC MECHANICAL,32,8.0,,,MF
2023-08-09,3965,NJT PTC MECHANICAL,8,9.0,,,MF
2023-08-10,3922,NJT PTC MECHANICAL,9,4608.0,Alstom,,MF
2023-08-10,3835,NJT PTC MECHANICAL,13,9.0,,,MF
2023-08-10,6210,NJT PTC MECHANICAL,12,9.0,,,MF
2023-08-10,6410,NJT PTC MECHANICAL,9,8.0,,,MF
2023-08-10,6305,NJT PTC MECHANICAL,0,8.0,,,MF
2023-08-10,3876,NJT PTC MECHANICAL,21,9.0,,,MF
2023-08-10,6314,NJT PTC MECHANICAL,0,8.0,,,MF
2023-08-10,3502,NJT PTC MECHANICAL,10,9.0,,,MF
2023-08-10,3848,NJT PTC MECHANICAL,8,9.0,,,MF
2023-08-11,5746,NJT PTC MECHANICAL,0,7.0,,,MF
2023-08-11,877,NJT PTC MECHANICAL,14,,,,MF
2023-08-11,3704,NJT PTC MECHANICAL,0,8.0,,,MF
2023-08-11,5747,NJT PTC MECHANICAL,0,7.0,,,MF
2023-08-11,3861,NJT PTC MECHANICAL,8,8.0,,,MF
2023-08-11,5438,NJT PTC MECHANICAL,10,,,,MF
2023-08-11,5456,NJT PTC MECHANICAL,23,6.0,,,MF
2023-08-11,5176,NJT PTC MECHANICAL,8,7.0,,,MF
2023-08-11,5179,NJT PTC MECHANICAL,0,7.0,,,MF
2023-08-12,2124,NJT PTC MECHANICAL,17,,,,SA
2023-08-14,3961,NJT PTC MECHANICAL,0,8.0,,,MF
2023-08-14,3836,NJT PTC MECHANICAL,0,9.0,,,MF
2023-08-15,6359,NJT PTC MECHANICAL,0,9.0,,,MF
2023-08-15,3862,NJT PTC MECHANICAL,0,9.0,,,MF
2023-08-15,480,NJT PTC MECHANICAL,12,3.0,,,MF
2023-08-15,339,NJT PTC MECHANICAL,13,5.0,,,MF
2023-08-16,61,NJT PTC MECHANICAL,13,5.0,,,MF
2023-08-17,1085,NJT PTC MECHANICAL,11,5.0,,,MF
2023-08-18,3984,NJT PTC MECHANICAL,12,8.0,,,MF
2023-08-19,1877,NJT PTC MECHANICAL,18,,,,SA
2023-08-21,308,NJT PTC MECHANICAL,11,3.0,,,MF
2023-08-21,852,NJT PTC MECHANICAL,9,5.0,,,MF
2023-08-22,6627,NJT PTC MECHANICAL,13,9.0,,,MF
2023-08-22,3320,NJT PTC MECHANICAL,24,4511.0,Siemens,,MF
2023-08-22,1001,NJT PTC MECHANICAL,17,5.0,,,MF
2023-08-22,3126,NJT PTC MECHANICAL,17,4635.0,Siemens,,MF
2023-08-22,3224,NJT PTC MECHANICAL,17,8.0,,,MF
2023-08-22,3504,NJT PTC MECHANICAL,18,8.0,,,MF
2023-08-22,3828,NJT PTC MECHANICAL,16,8.0,,,MF
2023-08-22,3924,NJT PTC MECHANICAL,15,6031.0,Alstom,,MF
2023-08-22,3710,NJT PTC MECHANICAL,13,12.0,,,MF
2023-08-22,3222,NJT PTC MECHANICAL,13,4627.0,Alstom,,MF
2023-08-22,6658,NJT PTC MECHANICAL,12,8.0,,,MF
2023-08-22,6666,NJT PTC MECHANICAL,14,9.0,,,MF
2023-08-22,6664,NJT PTC MECHANICAL,0,,,,MF
2023-08-22,6317,NJT PTC MECHANICAL,9,8.0,,,MF
2023-08-22,6355,NJT PTC MECHANICAL,10,8.0,,,MF
2023-08-22,3712,NJT PTC MECHANICAL,13,10.0,,,MF
2023-08-22,3926,NJT PTC MECHANICAL,12,4660.0,Siemens,,MF
2023-08-22,339,NJT PTC MECHANICAL,18,5.0,,,MF
2023-08-22,6606,NJT PTC MECHANICAL,10,4664.0,Siemens,,MF
2023-08-22,422,NJT PTC MECHANICAL,22,4.0,,,MF
2023-08-22,6640,NJT PTC MECHANICAL,27,8.0,,,MF
2023-08-22,6227,NJT PTC MECHANICAL,14,8.0,,,MF
2023-08-22,3881,NJT PTC MECHANICAL,9,,,,MF
2023-08-22,6631,NJT PTC MECHANICAL,15,8.0,,,MF
2023-08-22,3844,NJT PTC MECHANICAL,13,9.0,,,MF
2023-08-22,6318,NJT PTC MECHANICAL,21,9.0,,,MF
2023-08-22,6616,NJT PTC MECHANICAL,15,7000.0,Alstom,,MF
2023-08-22,6210,NJT PTC MECHANICAL,11,9.0,,,MF
2023-08-22,435,NJT PTC MECHANICAL,29,4.0,,,MF
2023-08-23,6628,NJT PTC MECHANICAL,13,8.0,,,MF
2023-08-23,3363,NJT PTC MECHANICAL,25,8.0,,,MF
2023-08-23,3165,NJT PTC MECHANICAL,19,10.0,,,MF
2023-08-23,337,NJT PTC MECHANICAL,10,3.0,,,MF
2023-08-23,4367,NJT PTC MECHANICAL,9,5.0,,,MF
2023-08-23,6651,NJT PTC MECHANICAL,11,9.0,,,MF
2023-08-23,5737,NJT PTC MECHANICAL,14,6.0,,,MF
2023-08-23,5435,NJT PTC MECHANICAL,12,,,,MF
2023-08-23,5439,NJT PTC MECHANICAL,8,6.0,,,MF
2023-08-23,6431,NJT PTC MECHANICAL,13,8.0,,,MF
2023-08-23,3512,NJT PTC MECHANICAL,23,8.0,,,MF
2023-08-23,3511,NJT PTC MECHANICAL,21,8.0,,,MF
2023-08-23,3513,NJT PTC MECHANICAL,8,8.0,,,MF
2023-08-23,3265,NJT PTC MECHANICAL,15,,,,MF
2023-08-23,3725,NJT PTC MECHANICAL,15,8.0,,,MF
2023-08-23,3267,NJT PTC MECHANICAL,12,9.0,,,MF
2023-08-24,58,NJT PTC MECHANICAL,19,6065.0,Alstom,,MF
2023-08-24,6644,NJT PTC MECHANICAL,13,9.0,,,MF
2023-08-24,1351,NJT PTC MECHANICAL,10,5.0,,,MF
2023-08-24,211,NJT PTC MECHANICAL,10,3.0,,,MF
2023-08-25,420,NJT PTC MECHANICAL,18,4.0,,,MF
2023-08-26,1874,NJT PTC MECHANICAL,0,,,,SA
2023-08-26,2125,NJT PTC MECHANICAL,47,,,,SA
2023-08-26,1731,NJT PTC MECHANICAL,27,6.0,,,SA
2023-08-26,1883,NJT PTC MECHANICAL,14,,,,SA
2023-08-26,2122,NJT PTC MECHANICAL,18,,,,SA
2023-08-26,1876,NJT PTC MECHANICAL,12,,,,SA
2023-08-26,1726,NJT PTC MECHANICAL,10,,,,SA
2023-08-26,1881,NJT PTC MECHANICAL,14,5.0,,,SA
2023-08-28,6653,NJT PTC MECHANICAL,15,8.0,,,MF
2023-08-28,6273,NJT PTC MECHANICAL,26,9.0,,,MF
2023-08-28,3727,NJT PTC MECHANICAL,14,12.0,,,MF
2023-08-28,275,NJT PTC MECHANICAL,14,8.0,,,MF
2023-08-28,435,NJT PTC MECHANICAL,11,4.0,,,MF
2023-08-28,1009,NJT PTC MECHANICAL,17,5.0,,,MF
2023-08-28,1011,NJT PTC MECHANICAL,9,5.0,,,MF
2023-08-28,881,NJT PTC MECHANICAL,12,5.0,,,MF
2023-08-28,4631,NJT PTC MECHANICAL,10,3.0,,,MF
2023-08-28,3267,NJT PTC MECHANICAL,7,9.0,,,MF
2023-08-28,3513,NJT PTC MECHANICAL,13,8.0,,,MF
2023-08-28,3953,NJT PTC MECHANICAL,31,9.0,,,MF
2023-08-28,6651,NJT PTC MECHANICAL,18,9.0,,,MF
2023-08-28,4630,NJT PTC MECHANICAL,19,3.0,,,MF
2023-08-28,3867,NJT PTC MECHANICAL,18,9.0,,,MF
2023-08-28,1169,NJT PTC MECHANICAL,11,6.0,,,MF
2023-08-28,1223,NJT PTC MECHANICAL,11,6.0,,,MF
2023-08-29,6206,NJT PTC MECHANICAL,17,4652.0,Siemens,,MF
2023-08-29,6612,NJT PTC MECHANICAL,0,4535.0,Siemens,,MF
2023-08-29,6664,NJT PTC MECHANICAL,0,,,,MF
2023-08-29,434,NJT PTC MECHANICAL,15,4.0,,,MF
2023-08-29,6666,NJT PTC MECHANICAL,12,9.0,,,MF
2023-08-29,6219,NJT PTC MECHANICAL,17,9.0,,,MF
2023-08-29,208,NJT PTC MECHANICAL,17,3.0,,,MF
2023-08-29,308,NJT PTC MECHANICAL,22,3.0,,,MF
2023-08-29,408,NJT PTC MECHANICAL,27,1355.0,Alstom,,MF
2023-08-29,852,NJT PTC MECHANICAL,18,5.0,,,MF
2023-08-29,6210,NJT PTC MECHANICAL,10,9.0,,,MF
2023-08-29,6614,NJT PTC MECHANICAL,11,4620.0,Alstom,,MF
2023-08-29,1055,NJT PTC MECHANICAL,20,5.0,,,MF
2023-08-30,3265,NJT PTC MECHANICAL,9,,,,MF
2023-08-31,6206,NJT PTC MECHANICAL,16,4652.0,Siemens,,MF
2023-08-31,6612,NJT PTC MECHANICAL,0,4535.0,Siemens,,MF
2023-08-31,3165,NJT PTC MECHANICAL,0,10.0,,,MF
2023-08-31,5737,NJT PTC MECHANICAL,14,6.0,,,MF
2023-08-31,5435,NJT PTC MECHANICAL,21,,,,MF
2023-08-31,6216,NJT PTC MECHANICAL,0,8.0,,,MF
2023-09-03,5525,NJT PTC MECHANICAL,21,,,,SS
2023-09-04,4733,NJT PTC MECHANICAL,12,,,,MF
2023-09-04,7801,NJT PTC MECHANICAL,0,,,,MF
2023-09-04,7233,NJT PTC MECHANICAL,17,,,,MF
2023-09-05,6437,NJT PTC MECHANICAL,12,8.0,,,MF
2023-09-05,433,NJT PTC MECHANICAL,0,5.0,,,MF
2023-09-05,6664,NJT PTC MECHANICAL,0,,,,MF
2023-09-05,337,NJT PTC MECHANICAL,11,3.0,,,MF
2023-09-05,339,NJT PTC MECHANICAL,13,5.0,,,MF
2023-09-05,6363,NJT PTC MECHANICAL,0,,,,MF
2023-09-05,6677,NJT PTC MECHANICAL,0,9.0,,,MF
2023-09-05,3595,NJT PTC MECHANICAL,12,8.0,,,MF
2023-09-06,3283,NJT PTC MECHANICAL,9,8.0,,,MF
2023-09-07,8982,NJT PTC MECHANICAL,35,,,,MF
2023-09-07,3736,NJT PTC MECHANICAL,21,,,,MF
2023-09-07,3266,NJT PTC MECHANICAL,10,9.0,,,MF
2023-09-07,3230,NJT PTC MECHANICAL,0,6.0,,,MF
2023-09-07,3511,NJT PTC MECHANICAL,0,8.0,,,MF
2023-09-07,3204,NJT PTC MECHANICAL,9,7048.0,Alstom,,MF
2023-09-07,1103,NJT PTC MECHANICAL,12,6.0,,,MF
2023-09-07,3270,NJT PTC MECHANICAL,27,8.0,,,MF
2023-09-07,3512,NJT PTC MECHANICAL,0,8.0,,,MF
2023-09-07,3738,NJT PTC MECHANICAL,9,9.0,,,MF
2023-09-09,7232,NJT PTC MECHANICAL,36,9.0,,,SA
2023-09-09,7624,NJT PTC MECHANICAL,0,9.0,,,SA
2023-09-09,7225,NJT PTC MECHANICAL,18,,,,SA
2023-09-09,7625,NJT PTC MECHANICAL,0,,,,SA
2023-09-09,7620,NJT PTC MECHANICAL,0,,,,SA
2023-09-09,7834,NJT PTC MECHANICAL,23,,,,SA
2023-09-10,7801,NJT PTC MECHANICAL,0,,,,SS
2023-09-11,1001,NJT PTC MECHANICAL,12,5.0,,,MF
2023-09-11,6644,NJT PTC MECHANICAL,10,9.0,,,MF
2023-09-11,1103,NJT PTC MECHANICAL,13,6.0,,,MF
2023-09-11,408,NJT PTC MECHANICAL,14,1355.0,Alstom,,MF
2023-09-12,3876,NJT PTC MECHANICAL,7,9.0,,,MF
2023-09-12,3862,NJT PTC MECHANICAL,17,9.0,,,MF
2023-09-12,3510,NJT PTC MECHANICAL,0,8.0,,,MF
2023-09-13,6663,NJT PTC MECHANICAL,12,8.0,,,MF
2023-09-13,6662,NJT PTC MECHANICAL,21,6.0,,,MF
2023-09-13,6410,NJT PTC MECHANICAL,10,8.0,,,MF
2023-09-13,6614,NJT PTC MECHANICAL,11,4620.0,Alstom,,MF
2023-09-13,432,NJT PTC MECHANICAL,23,4.0,,,MF
2023-09-13,6314,NJT PTC MECHANICAL,0,8.0,,,MF
2023-09-13,6252,NJT PTC MECHANICAL,15,8.0,,,MF
2023-09-13,660,NJT PTC MECHANICAL,10,5.0,,,MF
2023-09-13,6658,NJT PTC MECHANICAL,0,8.0,,,MF
2023-09-13,6648,NJT PTC HUMAN ERROR,0,8.0,,,MF
2023-09-13,6616,NJT PTC MECHANICAL,9,7000.0,Alstom,,MF
2023-09-13,6318,NJT PTC MECHANICAL,15,9.0,,,MF
2023-09-13,6280,NJT PTC MECHANICAL,31,,,,MF
2023-09-13,65,NJT PTC MECHANICAL,80,5.0,,,MF
2023-09-13,1134,NJT PTC MECHANICAL,0,5.0,,,MF
2023-09-13,6279,NJT PTC MECHANICAL,24,8.0,,,MF
2023-09-13,6283,NJT PTC MECHANICAL,13,6.0,,,MF
2023-09-13,3515,NJT PTC MECHANICAL,11,8.0,,,MF
2023-09-13,6355,NJT PTC MECHANICAL,17,8.0,,,MF
2023-09-13,6359,NJT PTC MECHANICAL,14,9.0,,,MF
2023-09-13,3598,NJT PTC MECHANICAL,10,8.0,,,MF
2023-09-13,1002,NJT PTC MECHANICAL,10,6005.0,Alstom,,MF
2023-09-13,6210,NJT PTC MECHANICAL,13,9.0,,,MF
2023-09-13,68,NJT PTC MECHANICAL,17,5.0,,,MF
2023-09-13,1136,NJT PTC MECHANICAL,13,5.0,,,MF
2023-09-13,1184,NJT PTC MECHANICAL,36,,,,MF
2023-09-13,3266,NJT PTC MECHANICAL,17,9.0,,,MF
2023-09-13,3864,NJT PTC MECHANICAL,13,9.0,,,MF
2023-09-13,6664,NJT PTC MECHANICAL,14,,,,MF
2023-09-13,1177,NJT PTC MECHANICAL,40,6.0,,,MF
2023-09-13,1179,NJT PTC MECHANICAL,28,5.0,,,MF
2023-09-13,1129,NJT PTC MECHANICAL,0,6.0,,,MF
2023-09-14,3957,NJT PTC MECHANICAL,0,9.0,,,MF
2023-09-15,626,NJT PTC MECHANICAL,0,5.0,,,MF
2023-09-15,609,NJT PTC MECHANICAL,0,5.0,,,MF
2023-09-15,3700,NJT PTC MECHANICAL,28,6.0,,,MF
2023-09-15,5123,NJT PTC MECHANICAL,0,,,,MF
2023-09-15,5170,NJT PTC MECHANICAL,0,,,,MF
2023-09-17,7868,NJT PTC MECHANICAL,29,9.0,,,SS
2023-09-18,3949,NJT PTC MECHANICAL,0,9.0,,,MF
2023-09-18,3858,NJT PTC MECHANICAL,0,9.0,,,MF
2023-09-18,6640,NJT PTC MECHANICAL,24,8.0,,,MF
2023-09-20,435,NJT PTC MECHANICAL,15,4.0,,,MF
2023-09-20,6671,NJT PTC MECHANICAL,15,9.0,,,MF
2023-09-20,1087,NJT PTC MECHANICAL,10,5.0,,,MF
2023-09-20,339,NJT PTC MECHANICAL,15,5.0,,,MF
2023-09-20,6222,NJT PTC MECHANICAL,16,9.0,,,MF
2023-09-20,6279,NJT PTC MECHANICAL,10,8.0,,,MF
2023-09-20,6437,NJT PTC MECHANICAL,13,8.0,,,MF
2023-09-20,6226,NJT PTC MECHANICAL,22,8.0,,,MF
2023-09-21,1105,NJT PTC MECHANICAL,13,5.0,,,MF
2023-09-21,6279,NJT PTC MECHANICAL,13,8.0,,,MF
2023-09-21,3839,NJT PTC MECHANICAL,0,9.0,,,MF
2023-09-22,4366,NJT PTC HUMAN ERROR,7,5.0,,,MF
2023-09-22,3266,NJT PTC HUMAN ERROR,16,9.0,,,MF
2023-09-23,1727,NJT PTC MECHANICAL,9,5.0,,,SA
2023-09-24,7264,NJT PTC MECHANICAL,26,9.0,,,SS
2023-09-24,4765,NJT PTC MECHANICAL,23,5.0,,,SS
2023-09-24,7248,NJT PTC MECHANICAL,23,9.0,,,SS
2023-09-24,7265,NJT PTC MECHANICAL,26,9.0,,,SS
2023-09-25,6664,NJT PTC MECHANICAL,0,,,,MF
2023-09-25,337,NJT PTC MECHANICAL,0,3.0,,,MF
2023-09-25,66,NJT PTC MECHANICAL,31,5.0,,,MF
2023-09-25,64,NJT PTC MECHANICAL,0,5.0,,,MF
2023-09-25,880,NJT PTC MECHANICAL,23,,,,MF
2023-09-25,334,NJT PTC MECHANICAL,0,3.0,,,MF
2023-09-26,6632,NJT PTC MECHANICAL,18,8.0,,,MF
2023-09-26,6666,NJT PTC MECHANICAL,28,9.0,,,MF
2023-09-26,6641,NJT PTC MECHANICAL,21,9.0,,,MF
2023-09-26,6640,NJT PTC INFRASTRUCTURE,18,8.0,,,MF
2023-09-26,427,NJT PTC MECHANICAL,10,3.0,,,MF
2023-09-26,6253,NJT PTC MECHANICAL,14,8.0,,,MF
2023-09-26,3175,NJT PTC MECHANICAL,0,9.0,,,MF
2023-09-26,6341,NJT PTC MECHANICAL,0,8.0,,,MF
2023-09-26,6226,NJT PTC MECHANICAL,14,8.0,,,MF
2023-09-26,334,NJT PTC MECHANICAL,13,3.0,,,MF
2023-09-26,6662,NJT PTC MECHANICAL,12,6.0,,,MF
2023-09-27,6644,NJT PTC INFRASTRUCTURE,11,9.0,,,MF
2023-09-27,6648,NJT PTC MECHANICAL,7,8.0,,,MF
2023-09-27,6655,NJT PTC MECHANICAL,23,9.0,,,MF
2023-09-27,312,NJT PTC MECHANICAL,10,4.0,,,MF
2023-09-27,6616,NJT PTC MECHANICAL,16,7000.0,Alstom,,MF
2023-09-27,6252,NJT PTC MECHANICAL,0,8.0,,,MF
2023-09-27,6293,NJT PTC MECHANICAL,0,8.0,,,MF
2023-09-27,6355,NJT PTC MECHANICAL,0,8.0,,,MF
2023-09-27,439,NJT PTC MECHANICAL,20,4.0,,,MF
2023-09-28,6672,NJT PTC MECHANICAL,20,9.0,,,MF
2023-09-28,3882,NJT PTC MECHANICAL,13,9.0,,,MF
2023-09-28,3284,NJT PTC MECHANICAL,10,,,,MF
2023-09-29,3910,NJT PTC MECHANICAL,33,1360.0,Alstom,,MF
2023-09-29,3936,NJT PTC MECHANICAL,17,6.0,,,MF
2023-09-29,3505,NJT PTC MECHANICAL,14,8.0,,,MF
2023-09-29,3844,NJT PTC MECHANICAL,11,9.0,,,MF
2023-09-30,2129,NJT PTC MECHANICAL,27,,,,SA
2023-10-01,7244,NJT PTC MECHANICAL,0,4633.0,Siemens,,SS
2023-10-01,7256,NJT PTC MECHANICAL,16,,,,SS
2023-10-01,7661,NJT PTC MECHANICAL,0,,,,SS
2023-10-02,6644,NJT PTC MECHANICAL,31,9.0,,,MF
2023-10-02,6666,NJT PTC MECHANICAL,0,9.0,,,MF
2023-10-02,6677,NJT PTC MECHANICAL,0,9.0,,,MF
2023-10-02,3850,NJT PTC MECHANICAL,12,8.0,,,MF
2023-10-03,3326,NJT PTC MECHANICAL,10,4511.0,Siemens,,MF
2023-10-03,3506,NJT PTC MECHANICAL,8,8.0,,,MF
2023-10-03,3714,NJT PTC MECHANICAL,9,1518.0,Alstom,,MF
2023-10-03,6214,NJT PTC MECHANICAL,11,8.0,,,MF
2023-10-03,3224,NJT PTC MECHANICAL,19,8.0,,,MF
2023-10-03,3244,NJT PTC MECHANICAL,10,10.0,,,MF
2023-10-03,1134,NJT PTC MECHANICAL,0,5.0,,,MF
2023-10-03,3204,NJT PTC MECHANICAL,23,7048.0,Alstom,,MF
2023-10-03,3828,NJT PTC MECHANICAL,12,8.0,,,MF
2023-10-03,3504,NJT PTC MECHANICAL,0,8.0,,,MF
2023-10-03,6620,NJT PTC MECHANICAL,10,7042.0,Alstom,,MF
2023-10-04,4330,NJT PTC MECHANICAL,0,5.0,,,MF
2023-10-04,6676,NJT PTC MECHANICAL,23,9.0,,,MF
2023-10-04,6253,NJT PTC MECHANICAL,9,8.0,,,MF
2023-10-04,6655,NJT PTC MECHANICAL,17,9.0,,,MF
2023-10-04,4321,NJT PTC MECHANICAL,0,5.0,,,MF
2023-10-04,6252,NJT PTC MECHANICAL,24,8.0,,,MF
2023-10-04,6355,NJT PTC MECHANICAL,0,8.0,,,MF
2023-10-05,4330,NJT PTC MECHANICAL,27,5.0,,,MF
2023-10-05,6241,NJT PTC MECHANICAL,17,9.0,,,MF
2023-10-05,339,NJT PTC MECHANICAL,13,5.0,,,MF
2023-10-05,6679,NJT PTC MECHANICAL,20,9.0,,,MF
2023-10-05,6675,NJT PTC MECHANICAL,26,9.0,,,MF
2023-10-05,3949,NJT PTC MECHANICAL,0,9.0,,,MF
2023-10-05,1281,NJT PTC MECHANICAL,14,6.0,,,MF
2023-10-05,67,NJT PTC MECHANICAL,24,5.0,,,MF
2023-10-05,1061,NJT PTC MECHANICAL,17,5.0,,,MF
2023-10-05,6234,NJT PTC MECHANICAL,15,6.0,,,MF
2023-10-06,1155,NJT PTC MECHANICAL,14,5.0,,,MF
2023-10-06,6647,NJT PTC MECHANICAL,10,9.0,,,MF
2023-10-06,6670,NJT PTC MECHANICAL,27,9.0,,,MF
2023-10-06,6324,NJT PTC MECHANICAL,16,6.0,,,MF
2023-10-06,626,NJT PTC MECHANICAL,15,5.0,,,MF
2023-10-06,1206,NJT PTC MECHANICAL,0,5.0,,,MF
2023-10-08,7847,NJT PTC MECHANICAL,0,9.0,,,SS
2023-10-08,7232,NJT PTC MECHANICAL,0,,,,SS
2023-10-09,42,NJT PTC MECHANICAL,11,6708.0,Alstom,,MF
2023-10-09,6363,NJT PTC MECHANICAL,0,,,,MF
2023-10-09,1131,NJT PTC MECHANICAL,12,6.0,,,MF
2023-10-09,1102,NJT PTC MECHANICAL,8,6047.0,Alstom,,MF
2023-10-10,852,NJT PTC MECHANICAL,12,5.0,,,MF
2023-10-10,6612,NJT PTC MECHANICAL,0,4535.0,Siemens,,MF
2023-10-10,3959,NJT PTC MECHANICAL,0,10.0,,,MF
2023-10-10,6614,NJT PTC MECHANICAL,8,4620.0,Alstom,,MF
2023-10-10,6314,NJT PTC MECHANICAL,7,8.0,,,MF
2023-10-11,3312,NJT PTC MECHANICAL,12,4505.0,Siemens,,MF
2023-10-11,3706,NJT PTC MECHANICAL,10,1393.0,Alstom,,MF
2023-10-11,3918,NJT PTC MECHANICAL,8,7060.0,Alstom,,MF
2023-10-11,3716,NJT PTC MECHANICAL,8,,,,MF
2023-10-11,3326,NJT PTC MECHANICAL,18,4511.0,Siemens,,MF
2023-10-11,3505,NJT PTC MECHANICAL,23,8.0,,,MF
2023-10-11,3814,NJT PTC MECHANICAL,8,4616.0,Alstom,,MF
2023-10-11,3830,NJT PTC MECHANICAL,10,6056.0,Alstom,,MF
2023-10-11,3828,NJT PTC MECHANICAL,10,8.0,,,MF
2023-10-11,3926,NJT PTC MECHANICAL,9,4660.0,Siemens,,MF
2023-10-11,3230,NJT PTC MECHANICAL,30,6.0,,,MF
2023-10-11,6651,NJT PTC MECHANICAL,14,9.0,,,MF
2023-10-11,3217,NJT PTC MECHANICAL,0,6.0,,,MF
2023-10-11,3504,NJT PTC MECHANICAL,0,8.0,,,MF
2023-10-11,3506,NJT PTC MECHANICAL,0,8.0,,,MF
2023-10-11,6214,NJT PTC MECHANICAL,10,8.0,,,MF
2023-10-11,6612,NJT PTC MECHANICAL,8,4535.0,Siemens,,MF
2023-10-11,3714,NJT PTC MECHANICAL,8,1518.0,Alstom,,MF
2023-10-11,6204,NJT PTC MECHANICAL,9,7017.0,Alstom,,MF
2023-10-11,6620,NJT PTC MECHANICAL,8,7042.0,Alstom,,MF
2023-10-12,3509,NJT PTC MECHANICAL,16,8.0,,,MF
2023-10-12,6643,NJT PTC MECHANICAL,39,8.0,,,MF
2023-10-12,6659,NJT PTC MECHANICAL,20,9.0,,,MF
2023-10-12,6662,NJT PTC MECHANICAL,10,6.0,,,MF
2023-10-12,3272,NJT PTC MECHANICAL,9,10.0,,,MF
2023-10-12,3843,NJT PTC MECHANICAL,0,8.0,,,MF
2023-10-12,6343,NJT PTC MECHANICAL,0,8.0,,,MF
2023-10-12,6359,NJT PTC MECHANICAL,0,9.0,,,MF
2023-10-12,3231,NJT PTC MECHANICAL,11,9.0,,,MF
2023-10-12,3510,NJT PTC MECHANICAL,20,8.0,,,MF
2023-10-12,3954,NJT PTC MECHANICAL,0,8.0,,,MF
2023-10-12,3255,NJT PTC MECHANICAL,24,10.0,,,MF
2023-10-13,6214,NJT PTC MECHANICAL,8,8.0,,,MF
2023-10-13,68,NJT PTC MECHANICAL,9,5.0,,,MF
2023-10-13,6617,NJT PTC MECHANICAL,36,8.0,,,MF
2023-10-13,6315,NJT PTC MECHANICAL,0,9.0,,,MF
2023-10-13,6628,NJT PTC MECHANICAL,15,8.0,,,MF
2023-10-13,6328,NJT PTC MECHANICAL,0,9.0,,,MF
2023-10-15,6939,NJT PTC MECHANICAL,7,9.0,,,SS
2023-10-15,6942,NJT PTC MECHANICAL,7,9.0,,,SS
2023-10-15,2122,NJT PTC MECHANICAL,8,4.0,,,SS
2023-10-15,1866,NJT PTC MECHANICAL,0,,,,SS
2023-10-15,1723,NJT PTC MECHANICAL,0,,,,SS
2023-10-15,7260,NJT PTC MECHANICAL,22,8.0,,,SS
2023-10-15,4761,NJT PTC MECHANICAL,20,5.0,,,SS
2023-10-15,2101,NJT PTC MECHANICAL,12,4.0,,,SS
2023-10-15,7850,NJT PTC MECHANICAL,22,9.0,,,SS
2023-10-15,7261,NJT PTC MECHANICAL,31,8.0,,,SS
2023-10-15,7661,NJT PTC MECHANICAL,0,,,,SS
2023-10-15,1868,NJT PTC MECHANICAL,51,4.0,,,SS
2023-10-15,1727,NJT PTC MECHANICAL,9,,,,SS
2023-10-15,1877,NJT PTC MECHANICAL,16,6.0,,,SS
2023-10-15,2121,NJT PTC MECHANICAL,15,5.0,,,SS
2023-10-15,1724,NJT PTC MECHANICAL,20,,,,SS
2023-10-16,432,NJT PTC MECHANICAL,21,4.0,,,MF
2023-10-16,485,NJT PTC MECHANICAL,14,3.0,,,MF
2023-10-16,430,NJT PTC MECHANICAL,12,4.0,,,MF
2023-10-16,1168,NJT PTC MECHANICAL,35,6.0,,,MF
2023-10-16,330,NJT PTC MECHANICAL,10,3.0,,,MF
